"SUID","Cooccurrence","Coregulation","CoregulationBin","interaction","name","NetworkPresence","NewBin","NewBin2","selected","shared interaction","shared name"
"184663",,"0.64","33","(interacts)","N-C8:1-Cer ((interacts)) PC_ae_C34:6",,"1","1","false","(interacts)","N-C8:1-Cer ((interacts)) PC_ae_C34:6"
"203491","0.733895248987545","0.64","33","(interacts)","PE_ae_C38:6 ((interacts)) PC_ae_C34:2",,"1","1","false","(interacts)","PE_ae_C38:6 ((interacts)) PC_ae_C34:2"
"210706","0.721155390143355","0.62","33","(interacts)","PE_aa_C38:4 ((interacts)) PC_ae_C34:2",,"1","1","false","(interacts)","PE_aa_C38:4 ((interacts)) PC_ae_C34:2"
"198455","0.479611492157","0.61","33","(interacts)","SM_C18:0 ((interacts)) PC_ae_C34:3",,"1","1","false","(interacts)","SM_C18:0 ((interacts)) PC_ae_C34:3"
"204548","0.7640486955642","0.64","33","(interacts)","SM_C24:1 ((interacts)) PC_ae_C34:2",,"1","1","false","(interacts)","SM_C24:1 ((interacts)) PC_ae_C34:2"
"190058","0.342361867428","0.63","33","(interacts)","N-C22:1-Cer(2H) ((interacts)) PC_ae_C36:4",,"1","1","false","(interacts)","N-C22:1-Cer(2H) ((interacts)) PC_ae_C36:4"
"190265",,"0.63","33","(interacts)","N-C14:1-Cer ((interacts)) PC_ae_C36:3",,"1","1","false","(interacts)","N-C14:1-Cer ((interacts)) PC_ae_C36:3"
"194038",,"0.62","33","(interacts)","N-C10:1-Cer(2H) ((interacts)) PC_ae_C36:5",,"1","1","false","(interacts)","N-C10:1-Cer(2H) ((interacts)) PC_ae_C36:5"
"187031",,"0.61","33","(interacts)","N-C26:1-Cer(2H) ((interacts)) PC_ae_C36:4",,"1","1","false","(interacts)","N-C26:1-Cer(2H) ((interacts)) PC_ae_C36:4"
"195195",,"0.62","33","(interacts)","SM_C26:4 ((interacts)) PC_ae_C36:2",,"1","1","false","(interacts)","SM_C26:4 ((interacts)) PC_ae_C36:2"
"194975",,"0.61","33","(interacts)","N-C24:0-Cer(2H) ((interacts)) PC_ae_C36:1",,"1","1","false","(interacts)","N-C24:0-Cer(2H) ((interacts)) PC_ae_C36:1"
"210804",,"0.64","33","(interacts)","SM_C22:3 ((interacts)) PC_ae_C36:3",,"1","1","false","(interacts)","SM_C22:3 ((interacts)) PC_ae_C36:3"
"194457","0.85319587588325","0.63","33","(interacts)","PE_aa_C36:0 ((interacts)) PC_ae_C36:3",,"1","1","false","(interacts)","PE_aa_C36:0 ((interacts)) PC_ae_C36:3"
"200547",,"0.62","33","(interacts)","PG_aa_C32:0 ((interacts)) PC_ae_C38:1",,"1","1","false","(interacts)","PG_aa_C32:0 ((interacts)) PC_ae_C38:1"
"214227",,"0.65","33","(interacts)","PE_aa_C40:2 ((interacts)) PC_ae_C38:1",,"1","1","false","(interacts)","PE_aa_C40:2 ((interacts)) PC_ae_C38:1"
"196232",,"0.65","33","(interacts)","N-C10:0(OH)-Cer(2H) ((interacts)) PC_ae_C38:1",,"1","1","false","(interacts)","N-C10:0(OH)-Cer(2H) ((interacts)) PC_ae_C38:1"
"213647",,"0.64","33","(interacts)","PS_aa_C42:4 ((interacts)) PC_ae_C38:1",,"1","1","false","(interacts)","PS_aa_C42:4 ((interacts)) PC_ae_C38:1"
"193408",,"0.65","33","(interacts)","N-C18:0(OH)-Cer ((interacts)) PC_ae_C36:5",,"1","1","false","(interacts)","N-C18:0(OH)-Cer ((interacts)) PC_ae_C36:5"
"206405","0.592562907017154","0.63","33","(interacts)","N-C14:1-Cer(2H) ((interacts)) PC_ae_C36:5",,"1","1","false","(interacts)","N-C14:1-Cer(2H) ((interacts)) PC_ae_C36:5"
"213317",,"0.65","33","(interacts)","PE_aa_C26:4 ((interacts)) PC_ae_C38:1",,"1","1","false","(interacts)","PE_aa_C26:4 ((interacts)) PC_ae_C38:1"
"204302","0.388235703111","0.61","33","(interacts)","PC_ae_C38:4 ((interacts)) PC_ae_C38:1",,"1","1","false","(interacts)","PC_ae_C38:4 ((interacts)) PC_ae_C38:1"
"196765",,"0.64","33","(interacts)","PE_aa_C48:1 ((interacts)) PC_ae_C38:2",,"1","1","false","(interacts)","PE_aa_C48:1 ((interacts)) PC_ae_C38:2"
"190057",,"0.64","33","(interacts)","N-C22:1-Cer(2H) ((interacts)) PC_ae_C38:1",,"1","1","false","(interacts)","N-C22:1-Cer(2H) ((interacts)) PC_ae_C38:1"
"205441",,"0.64","33","(interacts)","N-C10:0-Cer ((interacts)) PC_ae_C38:2",,"1","1","false","(interacts)","N-C10:0-Cer ((interacts)) PC_ae_C38:2"
"191907",,"0.63","33","(interacts)","N-C10:0(OH)-Cer ((interacts)) PC_ae_C38:2",,"1","1","false","(interacts)","N-C10:0(OH)-Cer ((interacts)) PC_ae_C38:2"
"193407",,"0.64","33","(interacts)","N-C18:0(OH)-Cer ((interacts)) PC_ae_C38:1",,"1","1","false","(interacts)","N-C18:0(OH)-Cer ((interacts)) PC_ae_C38:1"
"188141",,"0.63","33","(interacts)","N-C12:1-Cer(2H) ((interacts)) PC_ae_C38:1",,"1","1","false","(interacts)","N-C12:1-Cer(2H) ((interacts)) PC_ae_C38:1"
"194525",,"0.61","33","(interacts)","N-C20:0(OH)-Cer ((interacts)) PC_ae_C38:1",,"1","1","false","(interacts)","N-C20:0(OH)-Cer ((interacts)) PC_ae_C38:1"
"189351",,"0.64","33","(interacts)","N-C18:1-Cer(2H) ((interacts)) PC_ae_C38:1",,"1","1","false","(interacts)","N-C18:1-Cer(2H) ((interacts)) PC_ae_C38:1"
"212478",,"0.65","33","(interacts)","PE_aa_C28:5 ((interacts)) PC_ae_C38:3",,"1","1","false","(interacts)","PE_aa_C28:5 ((interacts)) PC_ae_C38:3"
"193811",,"0.63","33","(interacts)","N-C8:0(OH)-Cer ((interacts)) PC_ae_C38:2",,"1","1","false","(interacts)","N-C8:0(OH)-Cer ((interacts)) PC_ae_C38:2"
"197596",,"0.62","33","(interacts)","N-C10:1-Cer ((interacts)) PC_ae_C38:3",,"1","1","false","(interacts)","N-C10:1-Cer ((interacts)) PC_ae_C38:3"
"196764",,"0.62","33","(interacts)","PE_aa_C48:1 ((interacts)) PC_ae_C38:3",,"1","1","false","(interacts)","PE_aa_C48:1 ((interacts)) PC_ae_C38:3"
"188140",,"0.62","33","(interacts)","N-C12:1-Cer(2H) ((interacts)) PC_ae_C38:2",,"1","1","false","(interacts)","N-C12:1-Cer(2H) ((interacts)) PC_ae_C38:2"
"193236",,"0.62","33","(interacts)","N-C12:0-Cer ((interacts)) PC_ae_C38:2",,"1","1","false","(interacts)","N-C12:0-Cer ((interacts)) PC_ae_C38:2"
"189126",,"0.63","33","(interacts)","N-C22:0(OH)-Cer ((interacts)) PC_ae_C38:2",,"1","1","false","(interacts)","N-C22:0(OH)-Cer ((interacts)) PC_ae_C38:2"
"198973",,"0.63","33","(interacts)","N-C18:0(OH)-Cer(2H) ((interacts)) PC_ae_C38:2",,"1","1","false","(interacts)","N-C18:0(OH)-Cer(2H) ((interacts)) PC_ae_C38:2"
"194456","0.71749501526348","0.61","33","(interacts)","PE_aa_C36:0 ((interacts)) PC_ae_C38:6",,"1","1","false","(interacts)","PE_aa_C36:0 ((interacts)) PC_ae_C38:6"
"210803",,"0.64","33","(interacts)","SM_C22:3 ((interacts)) PC_ae_C38:4",,"1","1","false","(interacts)","SM_C22:3 ((interacts)) PC_ae_C38:4"
"203821",,"0.61","33","(interacts)","PG_ae_C32:0 ((interacts)) PC_ae_C38:6",,"1","1","false","(interacts)","PG_ae_C32:0 ((interacts)) PC_ae_C38:6"
"210432",,"0.61","33","(interacts)","PG_aa_C30:0 ((interacts)) PC_ae_C38:6",,"1","1","false","(interacts)","PG_aa_C30:0 ((interacts)) PC_ae_C38:6"
"203582",,"0.61","33","(interacts)","N-C26:0-Cer(2H) ((interacts)) PC_ae_C38:3",,"1","1","false","(interacts)","N-C26:0-Cer(2H) ((interacts)) PC_ae_C38:3"
"193406",,"0.62","33","(interacts)","N-C18:0(OH)-Cer ((interacts)) PC_ae_C38:3",,"1","1","false","(interacts)","N-C18:0(OH)-Cer ((interacts)) PC_ae_C38:3"
"203948",,"0.65","33","(interacts)","LPG_e_C14:2 ((interacts)) PC_ae_C38:4",,"1","1","false","(interacts)","LPG_e_C14:2 ((interacts)) PC_ae_C38:4"
"202551",,"0.62","33","(interacts)","N-C28:0(OH)-Cer ((interacts)) PC_ae_C38:3",,"1","1","false","(interacts)","N-C28:0(OH)-Cer ((interacts)) PC_ae_C38:3"
"202550",,"0.65","33","(interacts)","N-C28:0(OH)-Cer ((interacts)) PC_ae_C40:5",,"1","1","false","(interacts)","N-C28:0(OH)-Cer ((interacts)) PC_ae_C40:5"
"199206",,"0.62","33","(interacts)","N-C26:0(OH)-Cer(2H) ((interacts)) PC_ae_C40:5",,"1","1","false","(interacts)","N-C26:0(OH)-Cer(2H) ((interacts)) PC_ae_C40:5"
"203820",,"0.65","33","(interacts)","PG_ae_C32:0 ((interacts)) LPE_a_C16:0",,"1","1","false","(interacts)","PG_ae_C32:0 ((interacts)) LPE_a_C16:0"
"210311",,"0.65","33","(interacts)","PG_aa_C36:0 ((interacts)) LPE_a_C16:0",,"1","1","false","(interacts)","PG_aa_C36:0 ((interacts)) LPE_a_C16:0"
"203067",,"0.64","33","(interacts)","PG_ae_C34:0 ((interacts)) PC_ae_C40:5",,"1","1","false","(interacts)","PG_ae_C34:0 ((interacts)) PC_ae_C40:5"
"188330",,"0.65","33","(interacts)","N-C20:0-Cer(2H) ((interacts)) PC_ae_C38:6",,"1","1","false","(interacts)","N-C20:0-Cer(2H) ((interacts)) PC_ae_C38:6"
"190056","0.259702886144333","0.61","33","(interacts)","N-C22:1-Cer(2H) ((interacts)) PC_ae_C40:5",,"1","1","false","(interacts)","N-C22:1-Cer(2H) ((interacts)) PC_ae_C40:5"
"211046",,"0.65","33","(interacts)","SM_C20:2 ((interacts)) PC_ae_C40:5",,"1","1","false","(interacts)","SM_C20:2 ((interacts)) PC_ae_C40:5"
"192088",,"0.63","33","(interacts)","N-C22:0(OH)-Cer(2H) ((interacts)) LPE_a_C18:0",,"1","1","false","(interacts)","N-C22:0(OH)-Cer(2H) ((interacts)) LPE_a_C18:0"
"193235",,"0.62","33","(interacts)","N-C12:0-Cer ((interacts)) LPE_a_C18:0",,"1","1","false","(interacts)","N-C12:0-Cer ((interacts)) LPE_a_C18:0"
"206404","0.5959350705146","0.62","33","(interacts)","N-C14:1-Cer(2H) ((interacts)) LPE_a_C18:2",,"1","1","false","(interacts)","N-C14:1-Cer(2H) ((interacts)) LPE_a_C18:2"
"197748","0.0907175987959","0.63","33","(interacts)","LPE_a_C22:4 ((interacts)) LPE_a_C18:2",,"1","1","false","(interacts)","LPE_a_C22:4 ((interacts)) LPE_a_C18:2"
"185791","0.431687788416917","0.63","33","(interacts)","N-C18:1-Cer ((interacts)) LPE_a_C16:0",,"1","1","false","(interacts)","N-C18:1-Cer ((interacts)) LPE_a_C16:0"
"186198","0.3541371300815","0.61","33","(interacts)","N-C14:0-Cer(2H) ((interacts)) LPE_a_C16:0",,"1","1","false","(interacts)","N-C14:0-Cer(2H) ((interacts)) LPE_a_C16:0"
"205221",,"0.65","33","(interacts)","N-C28:1-Cer(2H) ((interacts)) LPE_a_C16:0",,"1","1","false","(interacts)","N-C28:1-Cer(2H) ((interacts)) LPE_a_C16:0"
"190624","0.54804287403825","0.61","33","(interacts)","N-C20:0-Cer ((interacts)) LPE_a_C16:0",,"1","1","false","(interacts)","N-C20:0-Cer ((interacts)) LPE_a_C16:0"
"213439","0.466922067105875","0.63","33","(interacts)","N-C24:0-Cer ((interacts)) LPE_a_C18:2",,"1","1","false","(interacts)","N-C24:0-Cer ((interacts)) LPE_a_C18:2"
"209281","0.478813596069875","0.63","33","(interacts)","N-C22:0-Cer ((interacts)) LPE_a_C18:2",,"1","1","false","(interacts)","N-C22:0-Cer ((interacts)) LPE_a_C18:2"
"199961","0.59726447984575","0.62","33","(interacts)","PE_ae_C40:5 ((interacts)) LPE_a_C20:4",,"1","1","false","(interacts)","PE_ae_C40:5 ((interacts)) LPE_a_C20:4"
"184908",,"0.61","33","(interacts)","N-C26:0(OH)-Cer ((interacts)) LPE_a_C18:2",,"1","1","false","(interacts)","N-C26:0(OH)-Cer ((interacts)) LPE_a_C18:2"
"205881",,"0.64","33","(interacts)","N-C18:0-Cer(2H) ((interacts)) LPE_a_C18:2",,"1","1","false","(interacts)","N-C18:0-Cer(2H) ((interacts)) LPE_a_C18:2"
"188688","0.605001994541714","0.62","33","(interacts)","N-C16:1-Cer ((interacts)) LPE_a_C18:2",,"1","1","false","(interacts)","N-C16:1-Cer ((interacts)) LPE_a_C18:2"
"204888","0.500325386013143","0.62","33","(interacts)","N-C20:1-Cer(2H) ((interacts)) LPE_a_C18:2",,"1","1","false","(interacts)","N-C20:1-Cer(2H) ((interacts)) LPE_a_C18:2"
"197825",,"0.61","33","(interacts)","N-C20:0(OH)-Cer(2H) ((interacts)) LPE_a_C18:2",,"1","1","false","(interacts)","N-C20:0(OH)-Cer(2H) ((interacts)) LPE_a_C18:2"
"186197",,"0.61","33","(interacts)","N-C14:0-Cer(2H) ((interacts)) LPE_a_C22:4",,"1","1","false","(interacts)","N-C14:0-Cer(2H) ((interacts)) LPE_a_C22:4"
"191739",,"0.65","33","(interacts)","PS_aa_C42:5 ((interacts)) LPE_a_C22:4",,"1","1","false","(interacts)","PS_aa_C42:5 ((interacts)) LPE_a_C22:4"
"208521",,"0.63","33","(interacts)","PE_aa_C34:0 ((interacts)) LPE_a_C22:5",,"1","1","false","(interacts)","PE_aa_C34:0 ((interacts)) LPE_a_C22:5"
"208664",,"0.65","33","(interacts)","N-C28:0-Cer ((interacts)) LPE_a_C22:4",,"1","1","false","(interacts)","N-C28:0-Cer ((interacts)) LPE_a_C22:4"
"208522","0.504855930805","0.65","33","(interacts)","PE_aa_C34:0 ((interacts)) LPE_a_C22:4",,"1","1","false","(interacts)","PE_aa_C34:0 ((interacts)) LPE_a_C22:4"
"205220",,"0.61","33","(interacts)","N-C28:1-Cer(2H) ((interacts)) LPE_a_C20:4",,"1","1","false","(interacts)","N-C28:1-Cer(2H) ((interacts)) LPE_a_C20:4"
"192560",,"0.63","33","(interacts)","PS_aa_C40:4 ((interacts)) LPE_a_C22:4",,"1","1","false","(interacts)","PS_aa_C40:4 ((interacts)) LPE_a_C22:4"
"210218",,"0.64","33","(interacts)","PE_ae_C38:2 ((interacts)) LPE_a_C22:4",,"1","1","false","(interacts)","PE_ae_C38:2 ((interacts)) LPE_a_C22:4"
"212088",,"0.64","33","(interacts)","PE_ae_C42:2 ((interacts)) LPE_a_C22:5",,"1","1","false","(interacts)","PE_ae_C42:2 ((interacts)) LPE_a_C22:5"
"199960",,"0.63","33","(interacts)","PE_ae_C40:5 ((interacts)) LPE_a_C22:5",,"1","1","false","(interacts)","PE_ae_C40:5 ((interacts)) LPE_a_C22:5"
"213646",,"0.65","33","(interacts)","PS_aa_C42:4 ((interacts)) LPE_a_C22:5",,"1","1","false","(interacts)","PS_aa_C42:4 ((interacts)) LPE_a_C22:5"
"213794",,"0.65","33","(interacts)","PE_ae_C46:5 ((interacts)) LPE_a_C22:5",,"1","1","false","(interacts)","PE_ae_C46:5 ((interacts)) LPE_a_C22:5"
"205081",,"0.61","33","(interacts)","PE_ae_C40:1 ((interacts)) LPE_a_C22:5",,"1","1","false","(interacts)","PE_ae_C40:1 ((interacts)) LPE_a_C22:5"
"212301",,"0.61","33","(interacts)","PE_ae_C38:1 ((interacts)) LPE_a_C22:5",,"1","1","false","(interacts)","PE_ae_C38:1 ((interacts)) LPE_a_C22:5"
"214019",,"0.64","33","(interacts)","PE_ae_C40:4 ((interacts)) LPE_a_C22:5",,"1","1","false","(interacts)","PE_ae_C40:4 ((interacts)) LPE_a_C22:5"
"214126",,"0.62","33","(interacts)","PE_ae_C40:3 ((interacts)) LPE_a_C22:5",,"1","1","false","(interacts)","PE_ae_C40:3 ((interacts)) LPE_a_C22:5"
"191593",,"0.61","33","(interacts)","SM_C20:1 ((interacts)) LPE_a_C22:6",,"1","1","false","(interacts)","SM_C20:1 ((interacts)) LPE_a_C22:6"
"213907",,"0.64","33","(interacts)","PE_ae_C42:1 ((interacts)) LPE_a_C22:6",,"1","1","false","(interacts)","PE_ae_C42:1 ((interacts)) LPE_a_C22:6"
"200355",,"0.65","33","(interacts)","N-C18:0-Cer ((interacts)) LPE_a_C22:6",,"1","1","false","(interacts)","N-C18:0-Cer ((interacts)) LPE_a_C22:6"
"201950",,"0.65","33","(interacts)","N-C14:0-Cer ((interacts)) LPE_a_C22:6",,"1","1","false","(interacts)","N-C14:0-Cer ((interacts)) LPE_a_C22:6"
"208520",,"0.65","33","(interacts)","PE_aa_C34:0 ((interacts)) LPE_a_C22:6",,"1","1","false","(interacts)","PE_aa_C34:0 ((interacts)) LPE_a_C22:6"
"200356",,"0.64","33","(interacts)","N-C18:0-Cer ((interacts)) LPE_a_C22:5",,"1","1","false","(interacts)","N-C18:0-Cer ((interacts)) LPE_a_C22:5"
"199959",,"0.63","33","(interacts)","PE_ae_C40:5 ((interacts)) LPE_a_C22:6",,"1","1","false","(interacts)","PE_ae_C40:5 ((interacts)) LPE_a_C22:6"
"214226",,"0.64","33","(interacts)","PE_aa_C40:2 ((interacts)) LPE_a_C22:6",,"1","1","false","(interacts)","PE_aa_C40:2 ((interacts)) LPE_a_C22:6"
"184907",,"0.62","33","(interacts)","N-C26:0(OH)-Cer ((interacts)) LPE_e_C18:0",,"1","1","false","(interacts)","N-C26:0(OH)-Cer ((interacts)) LPE_e_C18:0"
"190623",,"0.61","33","(interacts)","N-C20:0-Cer ((interacts)) LPE_e_C18:0",,"1","1","false","(interacts)","N-C20:0-Cer ((interacts)) LPE_e_C18:0"
"204052",,"0.65","33","(interacts)","PE_aa_C28:4 ((interacts)) PE_aa_C20:0",,"1","1","false","(interacts)","PE_aa_C28:4 ((interacts)) PE_aa_C20:0"
"187440",,"0.65","33","(interacts)","N-C26:1-Cer ((interacts)) LPE_e_C18:0",,"1","1","false","(interacts)","N-C26:1-Cer ((interacts)) LPE_e_C18:0"
"205743",,"0.64","33","(interacts)","PG_aa_C34:3 ((interacts)) LPE_e_C18:0",,"1","1","false","(interacts)","PG_aa_C34:3 ((interacts)) LPE_e_C18:0"
"204053",,"0.64","33","(interacts)","PE_aa_C28:4 ((interacts)) LPE_e_C18:0",,"1","1","false","(interacts)","PE_aa_C28:4 ((interacts)) LPE_e_C18:0"
"206403",,"0.65","33","(interacts)","N-C14:1-Cer(2H) ((interacts)) LPE_e_C18:0",,"1","1","false","(interacts)","N-C14:1-Cer(2H) ((interacts)) LPE_e_C18:0"
"190817",,"0.62","33","(interacts)","PS_aa_C42:1 ((interacts)) LPE_e_C18:0",,"1","1","false","(interacts)","PS_aa_C42:1 ((interacts)) LPE_e_C18:0"
"210216",,"0.61","33","(interacts)","PE_ae_C38:2 ((interacts)) PE_aa_C22:2",,"1","1","false","(interacts)","PE_ae_C38:2 ((interacts)) PE_aa_C22:2"
"208663",,"0.63","33","(interacts)","N-C28:0-Cer ((interacts)) PE_aa_C20:0",,"1","1","false","(interacts)","N-C28:0-Cer ((interacts)) PE_aa_C20:0"
"200354",,"0.65","33","(interacts)","N-C18:0-Cer ((interacts)) PE_aa_C22:2",,"1","1","false","(interacts)","N-C18:0-Cer ((interacts)) PE_aa_C22:2"
