"SUID","canonicalName","interaction","interactionStrength","name","selected","shared interaction","shared name"
"2713","PE_aa_C34:3 (interacts) PE_aa_C38:0","interacts","0.84","PE_aa_C34:3 (interacts) PE_aa_C38:0","false","interacts","PE_aa_C34:3 (interacts) PE_aa_C38:0"
"2714","PE_aa_C34:3 (interacts) PE_aa_C38:1","interacts","0.89","PE_aa_C34:3 (interacts) PE_aa_C38:1","false","interacts","PE_aa_C34:3 (interacts) PE_aa_C38:1"
"2715","PE_aa_C34:3 (interacts) PE_aa_C38:2","interacts","0.86","PE_aa_C34:3 (interacts) PE_aa_C38:2","false","interacts","PE_aa_C34:3 (interacts) PE_aa_C38:2"
"2716","PE_aa_C34:3 (interacts) PE_aa_C38:3","interacts","0.9","PE_aa_C34:3 (interacts) PE_aa_C38:3","false","interacts","PE_aa_C34:3 (interacts) PE_aa_C38:3"
"2717","PE_aa_C34:3 (interacts) PE_aa_C38:4","interacts","0.74","PE_aa_C34:3 (interacts) PE_aa_C38:4","false","interacts","PE_aa_C34:3 (interacts) PE_aa_C38:4"
"2718","PE_aa_C34:3 (interacts) PE_aa_C38:5","interacts","0.87","PE_aa_C34:3 (interacts) PE_aa_C38:5","false","interacts","PE_aa_C34:3 (interacts) PE_aa_C38:5"
"2719","PE_aa_C34:3 (interacts) PE_aa_C38:6","interacts","0.94","PE_aa_C34:3 (interacts) PE_aa_C38:6","false","interacts","PE_aa_C34:3 (interacts) PE_aa_C38:6"
"2720","PE_aa_C34:3 (interacts) PE_aa_C38:7","interacts","0.94","PE_aa_C34:3 (interacts) PE_aa_C38:7","false","interacts","PE_aa_C34:3 (interacts) PE_aa_C38:7"
"2721","PE_aa_C34:3 (interacts) PE_aa_C40:5","interacts","0.88","PE_aa_C34:3 (interacts) PE_aa_C40:5","false","interacts","PE_aa_C34:3 (interacts) PE_aa_C40:5"
"2722","PE_aa_C34:3 (interacts) PE_aa_C40:6","interacts","0.86","PE_aa_C34:3 (interacts) PE_aa_C40:6","false","interacts","PE_aa_C34:3 (interacts) PE_aa_C40:6"
"2723","PE_aa_C34:3 (interacts) PE_aa_C40:7","interacts","0.89","PE_aa_C34:3 (interacts) PE_aa_C40:7","false","interacts","PE_aa_C34:3 (interacts) PE_aa_C40:7"
"2724","PE_aa_C34:3 (interacts) PE_ae_C34:1","interacts","0.97","PE_aa_C34:3 (interacts) PE_ae_C34:1","false","interacts","PE_aa_C34:3 (interacts) PE_ae_C34:1"
"2725","PE_aa_C34:3 (interacts) PE_ae_C34:2","interacts","0.96","PE_aa_C34:3 (interacts) PE_ae_C34:2","false","interacts","PE_aa_C34:3 (interacts) PE_ae_C34:2"
"2726","PE_aa_C34:3 (interacts) PE_ae_C34:3","interacts","0.82","PE_aa_C34:3 (interacts) PE_ae_C34:3","false","interacts","PE_aa_C34:3 (interacts) PE_ae_C34:3"
"2727","PE_aa_C34:3 (interacts) PE_ae_C36:1","interacts","0.98","PE_aa_C34:3 (interacts) PE_ae_C36:1","false","interacts","PE_aa_C34:3 (interacts) PE_ae_C36:1"
"2728","PE_aa_C34:3 (interacts) PE_ae_C36:2","interacts","0.98","PE_aa_C34:3 (interacts) PE_ae_C36:2","false","interacts","PE_aa_C34:3 (interacts) PE_ae_C36:2"
"2729","PE_aa_C34:3 (interacts) PE_ae_C36:3","interacts","0.98","PE_aa_C34:3 (interacts) PE_ae_C36:3","false","interacts","PE_aa_C34:3 (interacts) PE_ae_C36:3"
"2730","PE_aa_C34:3 (interacts) PE_ae_C36:4","interacts","0.96","PE_aa_C34:3 (interacts) PE_ae_C36:4","false","interacts","PE_aa_C34:3 (interacts) PE_ae_C36:4"
"2731","PE_aa_C34:3 (interacts) PE_ae_C38:2","interacts","0.88","PE_aa_C34:3 (interacts) PE_ae_C38:2","false","interacts","PE_aa_C34:3 (interacts) PE_ae_C38:2"
"2732","PE_aa_C34:3 (interacts) PE_ae_C38:3","interacts","0.81","PE_aa_C34:3 (interacts) PE_ae_C38:3","false","interacts","PE_aa_C34:3 (interacts) PE_ae_C38:3"
"2733","PE_aa_C34:3 (interacts) PE_ae_C38:4","interacts","0.94","PE_aa_C34:3 (interacts) PE_ae_C38:4","false","interacts","PE_aa_C34:3 (interacts) PE_ae_C38:4"
"2734","PE_aa_C34:3 (interacts) PE_ae_C38:5","interacts","0.9","PE_aa_C34:3 (interacts) PE_ae_C38:5","false","interacts","PE_aa_C34:3 (interacts) PE_ae_C38:5"
"2735","PE_aa_C34:3 (interacts) PE_ae_C38:6","interacts","0.77","PE_aa_C34:3 (interacts) PE_ae_C38:6","false","interacts","PE_aa_C34:3 (interacts) PE_ae_C38:6"
"2736","PE_aa_C34:3 (interacts) PE_ae_C40:5","interacts","0.88","PE_aa_C34:3 (interacts) PE_ae_C40:5","false","interacts","PE_aa_C34:3 (interacts) PE_ae_C40:5"
"2737","PE_aa_C34:3 (interacts) PE_ae_C40:6","interacts","0.88","PE_aa_C34:3 (interacts) PE_ae_C40:6","false","interacts","PE_aa_C34:3 (interacts) PE_ae_C40:6"
"2738","PE_aa_C34:3 (interacts) PG_aa_C32:1","interacts","0.71","PE_aa_C34:3 (interacts) PG_aa_C32:1","false","interacts","PE_aa_C34:3 (interacts) PG_aa_C32:1"
"2739","PE_aa_C34:3 (interacts) PG_aa_C34:2","interacts","0.71","PE_aa_C34:3 (interacts) PG_aa_C34:2","false","interacts","PE_aa_C34:3 (interacts) PG_aa_C34:2"
"2740","PE_aa_C34:3 (interacts) PG_aa_C36:1","interacts","0.8","PE_aa_C34:3 (interacts) PG_aa_C36:1","false","interacts","PE_aa_C34:3 (interacts) PG_aa_C36:1"
"2741","PE_aa_C34:3 (interacts) PG_aa_C36:2","interacts","0.76","PE_aa_C34:3 (interacts) PG_aa_C36:2","false","interacts","PE_aa_C34:3 (interacts) PG_aa_C36:2"
"2742","PE_aa_C34:3 (interacts) PS_aa_C34:2","interacts","0.82","PE_aa_C34:3 (interacts) PS_aa_C34:2","false","interacts","PE_aa_C34:3 (interacts) PS_aa_C34:2"
"2743","PE_aa_C34:3 (interacts) PS_aa_C36:2","interacts","0.73","PE_aa_C34:3 (interacts) PS_aa_C36:2","false","interacts","PE_aa_C34:3 (interacts) PS_aa_C36:2"
"2744","PE_aa_C34:3 (interacts) PS_aa_C36:3","interacts","0.97","PE_aa_C34:3 (interacts) PS_aa_C36:3","false","interacts","PE_aa_C34:3 (interacts) PS_aa_C36:3"
"2745","PE_aa_C34:3 (interacts) PS_aa_C36:4","interacts","0.94","PE_aa_C34:3 (interacts) PS_aa_C36:4","false","interacts","PE_aa_C34:3 (interacts) PS_aa_C36:4"
"2746","PE_aa_C34:3 (interacts) PS_aa_C38:1","interacts","0.77","PE_aa_C34:3 (interacts) PS_aa_C38:1","false","interacts","PE_aa_C34:3 (interacts) PS_aa_C38:1"
"2747","PE_aa_C34:3 (interacts) PS_aa_C38:2","interacts","0.83","PE_aa_C34:3 (interacts) PS_aa_C38:2","false","interacts","PE_aa_C34:3 (interacts) PS_aa_C38:2"
"2748","PE_aa_C34:3 (interacts) PS_aa_C38:3","interacts","0.93","PE_aa_C34:3 (interacts) PS_aa_C38:3","false","interacts","PE_aa_C34:3 (interacts) PS_aa_C38:3"
"2749","PE_aa_C34:3 (interacts) PS_aa_C38:4","interacts","0.86","PE_aa_C34:3 (interacts) PS_aa_C38:4","false","interacts","PE_aa_C34:3 (interacts) PS_aa_C38:4"
"2750","PE_aa_C34:3 (interacts) PS_aa_C38:5","interacts","0.94","PE_aa_C34:3 (interacts) PS_aa_C38:5","false","interacts","PE_aa_C34:3 (interacts) PS_aa_C38:5"
"2751","PE_aa_C34:3 (interacts) PS_aa_C40:4","interacts","0.72","PE_aa_C34:3 (interacts) PS_aa_C40:4","false","interacts","PE_aa_C34:3 (interacts) PS_aa_C40:4"
"2752","PE_aa_C34:3 (interacts) PS_aa_C40:5","interacts","0.78","PE_aa_C34:3 (interacts) PS_aa_C40:5","false","interacts","PE_aa_C34:3 (interacts) PS_aa_C40:5"
"2753","PE_aa_C34:3 (interacts) PS_aa_C40:6","interacts","0.82","PE_aa_C34:3 (interacts) PS_aa_C40:6","false","interacts","PE_aa_C34:3 (interacts) PS_aa_C40:6"
"2754","PE_aa_C34:3 (interacts) PS_aa_C40:7","interacts","0.84","PE_aa_C34:3 (interacts) PS_aa_C40:7","false","interacts","PE_aa_C34:3 (interacts) PS_aa_C40:7"
"2755","PE_aa_C34:3 (interacts) PS_ae_C34:2","interacts","0.83","PE_aa_C34:3 (interacts) PS_ae_C34:2","false","interacts","PE_aa_C34:3 (interacts) PS_ae_C34:2"
"2756","PE_aa_C34:3 (interacts) PS_ae_C36:1","interacts","0.98","PE_aa_C34:3 (interacts) PS_ae_C36:1","false","interacts","PE_aa_C34:3 (interacts) PS_ae_C36:1"
"2757","PE_aa_C34:3 (interacts) PS_ae_C36:2","interacts","0.87","PE_aa_C34:3 (interacts) PS_ae_C36:2","false","interacts","PE_aa_C34:3 (interacts) PS_ae_C36:2"
"2758","PE_aa_C34:3 (interacts) PS_ae_C38:4","interacts","0.86","PE_aa_C34:3 (interacts) PS_ae_C38:4","false","interacts","PE_aa_C34:3 (interacts) PS_ae_C38:4"
"2759","PE_aa_C34:3 (interacts) N-C24:1-Cer","interacts","0.79","PE_aa_C34:3 (interacts) N-C24:1-Cer","false","interacts","PE_aa_C34:3 (interacts) N-C24:1-Cer"
"2760","PE_aa_C34:3 (interacts) N-C28:0-Cer","interacts","0.78","PE_aa_C34:3 (interacts) N-C28:0-Cer","false","interacts","PE_aa_C34:3 (interacts) N-C28:0-Cer"
"2761","PE_aa_C34:0 (interacts) PE_aa_C34:2","interacts","0.75","PE_aa_C34:0 (interacts) PE_aa_C34:2","false","interacts","PE_aa_C34:0 (interacts) PE_aa_C34:2"
"2762","PE_aa_C34:0 (interacts) PE_aa_C34:3","interacts","0.94","PE_aa_C34:0 (interacts) PE_aa_C34:3","false","interacts","PE_aa_C34:0 (interacts) PE_aa_C34:3"
"2763","PE_aa_C34:0 (interacts) PE_aa_C36:3","interacts","0.84","PE_aa_C34:0 (interacts) PE_aa_C36:3","false","interacts","PE_aa_C34:0 (interacts) PE_aa_C36:3"
"2764","PE_aa_C34:0 (interacts) PE_aa_C36:4","interacts","0.85","PE_aa_C34:0 (interacts) PE_aa_C36:4","false","interacts","PE_aa_C34:0 (interacts) PE_aa_C36:4"
"2765","PE_aa_C34:0 (interacts) PE_aa_C36:5","interacts","0.86","PE_aa_C34:0 (interacts) PE_aa_C36:5","false","interacts","PE_aa_C34:0 (interacts) PE_aa_C36:5"
"2766","PE_aa_C34:0 (interacts) PE_aa_C38:0","interacts","0.75","PE_aa_C34:0 (interacts) PE_aa_C38:0","false","interacts","PE_aa_C34:0 (interacts) PE_aa_C38:0"
"2767","PE_aa_C34:0 (interacts) PE_aa_C38:1","interacts","0.8","PE_aa_C34:0 (interacts) PE_aa_C38:1","false","interacts","PE_aa_C34:0 (interacts) PE_aa_C38:1"
"2768","PE_aa_C34:0 (interacts) PE_aa_C38:2","interacts","0.88","PE_aa_C34:0 (interacts) PE_aa_C38:2","false","interacts","PE_aa_C34:0 (interacts) PE_aa_C38:2"
"2769","PE_aa_C34:0 (interacts) PE_aa_C38:3","interacts","0.79","PE_aa_C34:0 (interacts) PE_aa_C38:3","false","interacts","PE_aa_C34:0 (interacts) PE_aa_C38:3"
"2770","PE_aa_C34:0 (interacts) PE_aa_C38:5","interacts","0.75","PE_aa_C34:0 (interacts) PE_aa_C38:5","false","interacts","PE_aa_C34:0 (interacts) PE_aa_C38:5"
"2771","PE_aa_C34:0 (interacts) PE_aa_C38:6","interacts","0.85","PE_aa_C34:0 (interacts) PE_aa_C38:6","false","interacts","PE_aa_C34:0 (interacts) PE_aa_C38:6"
"2772","PE_aa_C34:0 (interacts) PE_aa_C38:7","interacts","0.88","PE_aa_C34:0 (interacts) PE_aa_C38:7","false","interacts","PE_aa_C34:0 (interacts) PE_aa_C38:7"
"2773","PE_aa_C34:0 (interacts) PE_aa_C40:5","interacts","0.83","PE_aa_C34:0 (interacts) PE_aa_C40:5","false","interacts","PE_aa_C34:0 (interacts) PE_aa_C40:5"
"2774","PE_aa_C34:0 (interacts) PE_aa_C40:6","interacts","0.77","PE_aa_C34:0 (interacts) PE_aa_C40:6","false","interacts","PE_aa_C34:0 (interacts) PE_aa_C40:6"
"2775","PE_aa_C34:0 (interacts) PE_aa_C40:7","interacts","0.81","PE_aa_C34:0 (interacts) PE_aa_C40:7","false","interacts","PE_aa_C34:0 (interacts) PE_aa_C40:7"
"2776","PE_aa_C34:0 (interacts) PE_ae_C34:1","interacts","0.97","PE_aa_C34:0 (interacts) PE_ae_C34:1","false","interacts","PE_aa_C34:0 (interacts) PE_ae_C34:1"
"2777","PE_aa_C34:0 (interacts) PE_ae_C34:2","interacts","0.87","PE_aa_C34:0 (interacts) PE_ae_C34:2","false","interacts","PE_aa_C34:0 (interacts) PE_ae_C34:2"
"2778","PE_aa_C34:0 (interacts) PE_ae_C36:1","interacts","0.97","PE_aa_C34:0 (interacts) PE_ae_C36:1","false","interacts","PE_aa_C34:0 (interacts) PE_ae_C36:1"
"2779","PE_aa_C34:0 (interacts) PE_ae_C36:2","interacts","0.93","PE_aa_C34:0 (interacts) PE_ae_C36:2","false","interacts","PE_aa_C34:0 (interacts) PE_ae_C36:2"
"2780","PE_aa_C34:0 (interacts) PE_ae_C36:3","interacts","0.88","PE_aa_C34:0 (interacts) PE_ae_C36:3","false","interacts","PE_aa_C34:0 (interacts) PE_ae_C36:3"
"2781","PE_aa_C34:0 (interacts) PE_ae_C36:4","interacts","0.92","PE_aa_C34:0 (interacts) PE_ae_C36:4","false","interacts","PE_aa_C34:0 (interacts) PE_ae_C36:4"
"2782","PE_aa_C34:0 (interacts) PE_ae_C38:2","interacts","0.93","PE_aa_C34:0 (interacts) PE_ae_C38:2","false","interacts","PE_aa_C34:0 (interacts) PE_ae_C38:2"
"2783","PE_aa_C34:0 (interacts) PE_ae_C38:3","interacts","0.84","PE_aa_C34:0 (interacts) PE_ae_C38:3","false","interacts","PE_aa_C34:0 (interacts) PE_ae_C38:3"
"2784","PE_aa_C34:0 (interacts) PE_ae_C38:4","interacts","0.92","PE_aa_C34:0 (interacts) PE_ae_C38:4","false","interacts","PE_aa_C34:0 (interacts) PE_ae_C38:4"
"2785","PE_aa_C34:0 (interacts) PE_ae_C38:5","interacts","0.87","PE_aa_C34:0 (interacts) PE_ae_C38:5","false","interacts","PE_aa_C34:0 (interacts) PE_ae_C38:5"
"2786","PE_aa_C34:0 (interacts) PE_ae_C40:5","interacts","0.92","PE_aa_C34:0 (interacts) PE_ae_C40:5","false","interacts","PE_aa_C34:0 (interacts) PE_ae_C40:5"
"2787","PE_aa_C34:0 (interacts) PE_ae_C40:6","interacts","0.89","PE_aa_C34:0 (interacts) PE_ae_C40:6","false","interacts","PE_aa_C34:0 (interacts) PE_ae_C40:6"
"2788","PE_aa_C34:0 (interacts) PG_aa_C36:1","interacts","0.77","PE_aa_C34:0 (interacts) PG_aa_C36:1","false","interacts","PE_aa_C34:0 (interacts) PG_aa_C36:1"
"2789","PE_aa_C34:0 (interacts) PG_aa_C36:2","interacts","0.7","PE_aa_C34:0 (interacts) PG_aa_C36:2","false","interacts","PE_aa_C34:0 (interacts) PG_aa_C36:2"
"2790","PE_aa_C34:0 (interacts) PG_aa_C36:3","interacts","0.75","PE_aa_C34:0 (interacts) PG_aa_C36:3","false","interacts","PE_aa_C34:0 (interacts) PG_aa_C36:3"
"2791","PE_aa_C34:0 (interacts) PS_aa_C34:2","interacts","0.74","PE_aa_C34:0 (interacts) PS_aa_C34:2","false","interacts","PE_aa_C34:0 (interacts) PS_aa_C34:2"
"2792","PE_aa_C34:0 (interacts) PS_aa_C36:3","interacts","0.88","PE_aa_C34:0 (interacts) PS_aa_C36:3","false","interacts","PE_aa_C34:0 (interacts) PS_aa_C36:3"
"2793","PE_aa_C34:0 (interacts) PS_aa_C36:4","interacts","0.82","PE_aa_C34:0 (interacts) PS_aa_C36:4","false","interacts","PE_aa_C34:0 (interacts) PS_aa_C36:4"
"2794","PE_aa_C34:0 (interacts) PS_aa_C38:1","interacts","0.75","PE_aa_C34:0 (interacts) PS_aa_C38:1","false","interacts","PE_aa_C34:0 (interacts) PS_aa_C38:1"
"2795","PE_aa_C34:0 (interacts) PS_aa_C38:2","interacts","0.81","PE_aa_C34:0 (interacts) PS_aa_C38:2","false","interacts","PE_aa_C34:0 (interacts) PS_aa_C38:2"
"2796","PE_aa_C34:0 (interacts) PS_aa_C38:3","interacts","0.86","PE_aa_C34:0 (interacts) PS_aa_C38:3","false","interacts","PE_aa_C34:0 (interacts) PS_aa_C38:3"
"2797","PE_aa_C34:0 (interacts) PS_aa_C38:4","interacts","0.76","PE_aa_C34:0 (interacts) PS_aa_C38:4","false","interacts","PE_aa_C34:0 (interacts) PS_aa_C38:4"
"2798","PE_aa_C34:0 (interacts) PS_aa_C38:5","interacts","0.83","PE_aa_C34:0 (interacts) PS_aa_C38:5","false","interacts","PE_aa_C34:0 (interacts) PS_aa_C38:5"
"2799","PE_aa_C34:0 (interacts) PS_aa_C40:4","interacts","0.74","PE_aa_C34:0 (interacts) PS_aa_C40:4","false","interacts","PE_aa_C34:0 (interacts) PS_aa_C40:4"
"2800","PE_aa_C34:0 (interacts) PS_aa_C40:5","interacts","0.77","PE_aa_C34:0 (interacts) PS_aa_C40:5","false","interacts","PE_aa_C34:0 (interacts) PS_aa_C40:5"
"2801","PE_aa_C34:0 (interacts) PS_aa_C40:6","interacts","0.74","PE_aa_C34:0 (interacts) PS_aa_C40:6","false","interacts","PE_aa_C34:0 (interacts) PS_aa_C40:6"
"2802","PE_aa_C34:0 (interacts) PS_aa_C40:7","interacts","0.79","PE_aa_C34:0 (interacts) PS_aa_C40:7","false","interacts","PE_aa_C34:0 (interacts) PS_aa_C40:7"
"2803","PE_aa_C34:0 (interacts) PS_ae_C34:2","interacts","0.77","PE_aa_C34:0 (interacts) PS_ae_C34:2","false","interacts","PE_aa_C34:0 (interacts) PS_ae_C34:2"
"2804","PE_aa_C34:0 (interacts) PS_ae_C36:1","interacts","0.93","PE_aa_C34:0 (interacts) PS_ae_C36:1","false","interacts","PE_aa_C34:0 (interacts) PS_ae_C36:1"
"2805","PE_aa_C34:0 (interacts) PS_ae_C36:2","interacts","0.82","PE_aa_C34:0 (interacts) PS_ae_C36:2","false","interacts","PE_aa_C34:0 (interacts) PS_ae_C36:2"
"2806","PE_aa_C34:0 (interacts) PS_ae_C38:4","interacts","0.83","PE_aa_C34:0 (interacts) PS_ae_C38:4","false","interacts","PE_aa_C34:0 (interacts) PS_ae_C38:4"
"2807","PE_aa_C34:0 (interacts) N-C22:0-Cer","interacts","0.77","PE_aa_C34:0 (interacts) N-C22:0-Cer","false","interacts","PE_aa_C34:0 (interacts) N-C22:0-Cer"
"2808","PE_aa_C34:0 (interacts) N-C24:1-Cer","interacts","0.87","PE_aa_C34:0 (interacts) N-C24:1-Cer","false","interacts","PE_aa_C34:0 (interacts) N-C24:1-Cer"
"2809","PE_aa_C34:0 (interacts) N-C28:0-Cer","interacts","0.8","PE_aa_C34:0 (interacts) N-C28:0-Cer","false","interacts","PE_aa_C34:0 (interacts) N-C28:0-Cer"
"2810","PC_ae_C34:0 (interacts) PC_ae_C36:1","interacts","0.79","PC_ae_C34:0 (interacts) PC_ae_C36:1","false","interacts","PC_ae_C34:0 (interacts) PC_ae_C36:1"
"2811","PC_ae_C34:0 (interacts) PC_ae_C36:3","interacts","0.9","PC_ae_C34:0 (interacts) PC_ae_C36:3","false","interacts","PC_ae_C34:0 (interacts) PC_ae_C36:3"
"2812","PC_ae_C34:0 (interacts) PC_ae_C36:5","interacts","0.95","PC_ae_C34:0 (interacts) PC_ae_C36:5","false","interacts","PC_ae_C34:0 (interacts) PC_ae_C36:5"
"2813","PC_ae_C34:0 (interacts) PC_ae_C38:1","interacts","0.79","PC_ae_C34:0 (interacts) PC_ae_C38:1","false","interacts","PC_ae_C34:0 (interacts) PC_ae_C38:1"
"2814","PC_ae_C34:0 (interacts) PC_ae_C38:2","interacts","0.9","PC_ae_C34:0 (interacts) PC_ae_C38:2","false","interacts","PC_ae_C34:0 (interacts) PC_ae_C38:2"
"2815","PC_ae_C34:0 (interacts) PC_ae_C38:3","interacts","0.97","PC_ae_C34:0 (interacts) PC_ae_C38:3","false","interacts","PC_ae_C34:0 (interacts) PC_ae_C38:3"
"2816","PC_ae_C34:0 (interacts) PC_ae_C38:4","interacts","0.93","PC_ae_C34:0 (interacts) PC_ae_C38:4","false","interacts","PC_ae_C34:0 (interacts) PC_ae_C38:4"
"2817","PC_ae_C34:0 (interacts) PC_ae_C38:5","interacts","0.8","PC_ae_C34:0 (interacts) PC_ae_C38:5","false","interacts","PC_ae_C34:0 (interacts) PC_ae_C38:5"
"2818","PC_ae_C34:0 (interacts) PC_ae_C38:6","interacts","0.9","PC_ae_C34:0 (interacts) PC_ae_C38:6","false","interacts","PC_ae_C34:0 (interacts) PC_ae_C38:6"
"2819","PC_ae_C34:0 (interacts) PC_ae_C40:5","interacts","0.91","PC_ae_C34:0 (interacts) PC_ae_C40:5","false","interacts","PC_ae_C34:0 (interacts) PC_ae_C40:5"
"2820","PC_ae_C34:0 (interacts) LPG_e_C14:2","interacts","0.77","PC_ae_C34:0 (interacts) LPG_e_C14:2","false","interacts","PC_ae_C34:0 (interacts) LPG_e_C14:2"
"2821","PC_ae_C34:0 (interacts) PG_aa_C34:0","interacts","0.71","PC_ae_C34:0 (interacts) PG_aa_C34:0","false","interacts","PC_ae_C34:0 (interacts) PG_aa_C34:0"
"2822","PC_ae_C34:0 (interacts) PG_ae_C32:0","interacts","0.73","PC_ae_C34:0 (interacts) PG_ae_C32:0","false","interacts","PC_ae_C34:0 (interacts) PG_ae_C32:0"
"2823","PC_ae_C34:0 (interacts) SM_C22:3","interacts","0.76","PC_ae_C34:0 (interacts) SM_C22:3","false","interacts","PC_ae_C34:0 (interacts) SM_C22:3"
"2824","PC_ae_C34:0 (interacts) N-C22:0-Cer(2H)","interacts","0.88","PC_ae_C34:0 (interacts) N-C22:0-Cer(2H)","false","interacts","PC_ae_C34:0 (interacts) N-C22:0-Cer(2H)"
"2825","PE_aa_C34:2 (interacts) PE_aa_C34:3","interacts","0.88","PE_aa_C34:2 (interacts) PE_aa_C34:3","false","interacts","PE_aa_C34:2 (interacts) PE_aa_C34:3"
"2826","PE_aa_C34:2 (interacts) PE_aa_C36:1","interacts","0.81","PE_aa_C34:2 (interacts) PE_aa_C36:1","false","interacts","PE_aa_C34:2 (interacts) PE_aa_C36:1"
"2827","PE_aa_C34:2 (interacts) PE_aa_C36:2","interacts","0.86","PE_aa_C34:2 (interacts) PE_aa_C36:2","false","interacts","PE_aa_C34:2 (interacts) PE_aa_C36:2"
"2828","PE_aa_C34:2 (interacts) PE_aa_C36:3","interacts","0.93","PE_aa_C34:2 (interacts) PE_aa_C36:3","false","interacts","PE_aa_C34:2 (interacts) PE_aa_C36:3"
"2829","PE_aa_C34:2 (interacts) PE_aa_C36:4","interacts","0.87","PE_aa_C34:2 (interacts) PE_aa_C36:4","false","interacts","PE_aa_C34:2 (interacts) PE_aa_C36:4"
"2830","PE_aa_C34:2 (interacts) PE_aa_C36:5","interacts","0.9","PE_aa_C34:2 (interacts) PE_aa_C36:5","false","interacts","PE_aa_C34:2 (interacts) PE_aa_C36:5"
"2831","PE_aa_C34:2 (interacts) PE_aa_C38:0","interacts","0.79","PE_aa_C34:2 (interacts) PE_aa_C38:0","false","interacts","PE_aa_C34:2 (interacts) PE_aa_C38:0"
"2832","PE_aa_C34:2 (interacts) PE_aa_C38:1","interacts","0.79","PE_aa_C34:2 (interacts) PE_aa_C38:1","false","interacts","PE_aa_C34:2 (interacts) PE_aa_C38:1"
"2833","PE_aa_C34:2 (interacts) PE_aa_C38:3","interacts","0.88","PE_aa_C34:2 (interacts) PE_aa_C38:3","false","interacts","PE_aa_C34:2 (interacts) PE_aa_C38:3"
"2834","PE_aa_C34:2 (interacts) PE_aa_C38:4","interacts","0.88","PE_aa_C34:2 (interacts) PE_aa_C38:4","false","interacts","PE_aa_C34:2 (interacts) PE_aa_C38:4"
"2835","PE_aa_C34:2 (interacts) PE_aa_C38:5","interacts","0.94","PE_aa_C34:2 (interacts) PE_aa_C38:5","false","interacts","PE_aa_C34:2 (interacts) PE_aa_C38:5"
"2836","PE_aa_C34:2 (interacts) PE_aa_C38:6","interacts","0.89","PE_aa_C34:2 (interacts) PE_aa_C38:6","false","interacts","PE_aa_C34:2 (interacts) PE_aa_C38:6"
"2837","PE_aa_C34:2 (interacts) PE_aa_C38:7","interacts","0.76","PE_aa_C34:2 (interacts) PE_aa_C38:7","false","interacts","PE_aa_C34:2 (interacts) PE_aa_C38:7"
"2838","PE_aa_C34:2 (interacts) PE_aa_C40:5","interacts","0.84","PE_aa_C34:2 (interacts) PE_aa_C40:5","false","interacts","PE_aa_C34:2 (interacts) PE_aa_C40:5"
"2839","PE_aa_C34:2 (interacts) PE_aa_C40:6","interacts","0.84","PE_aa_C34:2 (interacts) PE_aa_C40:6","false","interacts","PE_aa_C34:2 (interacts) PE_aa_C40:6"
"2840","PE_aa_C34:2 (interacts) PE_aa_C40:7","interacts","0.78","PE_aa_C34:2 (interacts) PE_aa_C40:7","false","interacts","PE_aa_C34:2 (interacts) PE_aa_C40:7"
"2841","PE_aa_C34:2 (interacts) PE_ae_C34:1","interacts","0.82","PE_aa_C34:2 (interacts) PE_ae_C34:1","false","interacts","PE_aa_C34:2 (interacts) PE_ae_C34:1"
"2842","PE_aa_C34:2 (interacts) PE_ae_C34:2","interacts","0.91","PE_aa_C34:2 (interacts) PE_ae_C34:2","false","interacts","PE_aa_C34:2 (interacts) PE_ae_C34:2"
"2843","PE_aa_C34:2 (interacts) PE_ae_C34:3","interacts","0.82","PE_aa_C34:2 (interacts) PE_ae_C34:3","false","interacts","PE_aa_C34:2 (interacts) PE_ae_C34:3"
"2844","PE_aa_C34:2 (interacts) PE_ae_C36:1","interacts","0.8","PE_aa_C34:2 (interacts) PE_ae_C36:1","false","interacts","PE_aa_C34:2 (interacts) PE_ae_C36:1"
"2845","PE_aa_C34:2 (interacts) PE_ae_C36:2","interacts","0.93","PE_aa_C34:2 (interacts) PE_ae_C36:2","false","interacts","PE_aa_C34:2 (interacts) PE_ae_C36:2"
"2846","PE_aa_C34:2 (interacts) PE_ae_C36:3","interacts","0.9","PE_aa_C34:2 (interacts) PE_ae_C36:3","false","interacts","PE_aa_C34:2 (interacts) PE_ae_C36:3"
"2847","PE_aa_C34:2 (interacts) PE_ae_C36:4","interacts","0.84","PE_aa_C34:2 (interacts) PE_ae_C36:4","false","interacts","PE_aa_C34:2 (interacts) PE_ae_C36:4"
"2848","PE_aa_C34:2 (interacts) PE_ae_C36:5","interacts","0.76","PE_aa_C34:2 (interacts) PE_ae_C36:5","false","interacts","PE_aa_C34:2 (interacts) PE_ae_C36:5"
"2849","PE_aa_C34:2 (interacts) PE_ae_C38:4","interacts","0.78","PE_aa_C34:2 (interacts) PE_ae_C38:4","false","interacts","PE_aa_C34:2 (interacts) PE_ae_C38:4"
"2850","PE_aa_C34:2 (interacts) PE_ae_C38:5","interacts","0.84","PE_aa_C34:2 (interacts) PE_ae_C38:5","false","interacts","PE_aa_C34:2 (interacts) PE_ae_C38:5"
"2851","PE_aa_C34:2 (interacts) PE_ae_C38:6","interacts","0.88","PE_aa_C34:2 (interacts) PE_ae_C38:6","false","interacts","PE_aa_C34:2 (interacts) PE_ae_C38:6"
