"SUID","canonicalName","Cooccurrence","Coregulation","CoregulationBin","interaction","interactionStrength","name","NetworkPresence","NewBin","NewBin2","selected","shared interaction","shared name"
"199047","","0.0530730560422","0.75","","(interacts)",,"N-C20:1-Cer(2H) ((interacts)) LPE_a_C22:4",,"","","false","(interacts)","N-C20:1-Cer(2H) ((interacts)) LPE_a_C22:4"
"199048","","0.485135895865429","0.82","","(interacts)",,"N-C20:1-Cer(2H) ((interacts)) LPE_a_C20:4",,"","","false","(interacts)","N-C20:1-Cer(2H) ((interacts)) LPE_a_C20:4"
"199049","","0.165805637836","0.84","","(interacts)",,"N-C20:1-Cer(2H) ((interacts)) PE_ae_C38:1",,"","","false","(interacts)","N-C20:1-Cer(2H) ((interacts)) PE_ae_C38:1"
"199050","","0.446710246304667","0.8","","(interacts)",,"N-C20:1-Cer(2H) ((interacts)) PE_aa_C40:2",,"","","false","(interacts)","N-C20:1-Cer(2H) ((interacts)) PE_aa_C40:2"
"199051","","0.303983918080583","0.79","","(interacts)",,"N-C20:1-Cer(2H) ((interacts)) PE_ae_C40:4",,"","","false","(interacts)","N-C20:1-Cer(2H) ((interacts)) PE_ae_C40:4"
"199052","","0.340498402715","0.62","","(interacts)",,"N-C20:1-Cer(2H) ((interacts)) N-C18:0-Cer(2H)",,"","","false","(interacts)","N-C20:1-Cer(2H) ((interacts)) N-C18:0-Cer(2H)"
"199053","","0.615271564573042","0.62","","(interacts)",,"N-C20:1-Cer(2H) ((interacts)) PE_aa_C38:2",,"","","false","(interacts)","N-C20:1-Cer(2H) ((interacts)) PE_aa_C38:2"
"199054","","0.599206482822136","0.7","","(interacts)",,"N-C20:1-Cer(2H) ((interacts)) PE_ae_C38:3",,"","","false","(interacts)","N-C20:1-Cer(2H) ((interacts)) PE_ae_C38:3"
"199055","","0.4361355851095","0.68","","(interacts)",,"N-C20:1-Cer(2H) ((interacts)) PE_aa_C40:3",,"","","false","(interacts)","N-C20:1-Cer(2H) ((interacts)) PE_aa_C40:3"
"199056","","0.500325386013143","0.62","","(interacts)",,"N-C20:1-Cer(2H) ((interacts)) LPE_a_C18:2",,"","","false","(interacts)","N-C20:1-Cer(2H) ((interacts)) LPE_a_C18:2"
"199057","","0.777978673577313","0.72","","(interacts)",,"N-C22:1-Cer ((interacts)) N-C14:0-Cer",,"","","false","(interacts)","N-C22:1-Cer ((interacts)) N-C14:0-Cer"
"199058","","0.405702551206","0.72","","(interacts)",,"N-C22:1-Cer ((interacts)) PE_ae_C40:3",,"","","false","(interacts)","N-C22:1-Cer ((interacts)) PE_ae_C40:3"
"199059","","0.110449761152","0.74","","(interacts)",,"N-C22:1-Cer ((interacts)) PE_ae_C40:2",,"","","false","(interacts)","N-C22:1-Cer ((interacts)) PE_ae_C40:2"
"199060","","0.3439381152392","0.74","","(interacts)",,"N-C22:1-Cer ((interacts)) PE_ae_C40:4",,"","","false","(interacts)","N-C22:1-Cer ((interacts)) PE_ae_C40:4"
"199061","","0.844239874319546","0.78","","(interacts)",,"N-C22:1-Cer ((interacts)) N-C20:1-Cer(2H)",,"","","false","(interacts)","N-C22:1-Cer ((interacts)) N-C20:1-Cer(2H)"
"199062","","0.629380654830269","0.77","","(interacts)",,"N-C22:1-Cer ((interacts)) PE_ae_C38:3",,"","","false","(interacts)","N-C22:1-Cer ((interacts)) PE_ae_C38:3"
"199063","","0.634587937345083","0.78","","(interacts)",,"N-C22:1-Cer ((interacts)) PG_aa_C36:3",,"","","false","(interacts)","N-C22:1-Cer ((interacts)) PG_aa_C36:3"
"199064","","0.635889425873727","0.62","","(interacts)",,"N-C22:1-Cer ((interacts)) PG_aa_C38:5",,"","","false","(interacts)","N-C22:1-Cer ((interacts)) PG_aa_C38:5"
"199065","","0.844239874319546","0.64","","(interacts)",,"N-C22:1-Cer ((interacts)) N-C20:0-Cer",,"","","false","(interacts)","N-C22:1-Cer ((interacts)) N-C20:0-Cer"
"199066","","0.842384785413778","0.6","","(interacts)",,"N-C22:1-Cer ((interacts)) N-C22:0-Cer",,"","","false","(interacts)","N-C22:1-Cer ((interacts)) N-C22:0-Cer"
"199067","","0.451208770275","0.71","","(interacts)",,"N-C22:1-Cer ((interacts)) PE_aa_C40:2",,"","","false","(interacts)","N-C22:1-Cer ((interacts)) PE_aa_C40:2"
"199068","","0.175906360149","0.71","","(interacts)",,"N-C22:1-Cer ((interacts)) PE_ae_C38:1",,"","","false","(interacts)","N-C22:1-Cer ((interacts)) PE_ae_C38:1"
"199069","","0.4778985351324","0.73","","(interacts)",,"N-C22:1-Cer ((interacts)) PE_aa_C40:3",,"","","false","(interacts)","N-C22:1-Cer ((interacts)) PE_aa_C40:3"
"199070","","0.445671256165938","0.69","","(interacts)",,"N-C22:1-Cer ((interacts)) PE_ae_C38:2",,"","","false","(interacts)","N-C22:1-Cer ((interacts)) PE_ae_C38:2"
"199071","","0.664504544011107","0.68","","(interacts)",,"N-C22:1-Cer ((interacts)) PE_aa_C38:2",,"","","false","(interacts)","N-C22:1-Cer ((interacts)) PE_aa_C38:2"
"199072","","0.839444924678","0.84","","(interacts)",,"PC_aa_C32:0 ((interacts)) PC_aa_C30:0",,"","","false","(interacts)","PC_aa_C32:0 ((interacts)) PC_aa_C30:0"
"199073","","0.578928975595444","0.8","","(interacts)",,"N-C14:1-Cer(2H) ((interacts)) PG_aa_C34:3",,"","","false","(interacts)","N-C14:1-Cer(2H) ((interacts)) PG_aa_C34:3"
"199074","",,"0.67","","(interacts)",,"N-C14:1-Cer(2H) ((interacts)) PG_aa_C32:0",,"","","false","(interacts)","N-C14:1-Cer(2H) ((interacts)) PG_aa_C32:0"
"199075","","0.609150944011643","0.67","","(interacts)",,"N-C14:1-Cer(2H) ((interacts)) PG_aa_C38:5",,"","","false","(interacts)","N-C14:1-Cer(2H) ((interacts)) PG_aa_C38:5"
"199076","","0.633831189738278","0.7","","(interacts)",,"N-C14:1-Cer(2H) ((interacts)) PG_aa_C36:4",,"","","false","(interacts)","N-C14:1-Cer(2H) ((interacts)) PG_aa_C36:4"
"199077","",,"0.7","","(interacts)",,"N-C14:1-Cer(2H) ((interacts)) PC_aa_C40:8",,"","","false","(interacts)","N-C14:1-Cer(2H) ((interacts)) PC_aa_C40:8"
"199078","","0.565521217882675","0.7","","(interacts)",,"N-C14:1-Cer(2H) ((interacts)) LPE_a_C16:0",,"","","false","(interacts)","N-C14:1-Cer(2H) ((interacts)) LPE_a_C16:0"
"199079","",,"0.69","","(interacts)",,"N-C14:1-Cer(2H) ((interacts)) PC_ae_C38:1",,"","","false","(interacts)","N-C14:1-Cer(2H) ((interacts)) PC_ae_C38:1"
"199080","",,"0.73","","(interacts)",,"N-C14:1-Cer(2H) ((interacts)) PG_aa_C36:0",,"","","false","(interacts)","N-C14:1-Cer(2H) ((interacts)) PG_aa_C36:0"
"199081","","0.487768411636","0.71","","(interacts)",,"N-C14:1-Cer(2H) ((interacts)) N-C14:0-Cer(2H)",,"","","false","(interacts)","N-C14:1-Cer(2H) ((interacts)) N-C14:0-Cer(2H)"
"199082","",,"0.72","","(interacts)",,"N-C14:1-Cer(2H) ((interacts)) PC_ae_C40:5",,"","","false","(interacts)","N-C14:1-Cer(2H) ((interacts)) PC_ae_C40:5"
"199083","",,"0.74","","(interacts)",,"N-C14:1-Cer(2H) ((interacts)) LPC_a_C20:4",,"","","false","(interacts)","N-C14:1-Cer(2H) ((interacts)) LPC_a_C20:4"
"199084","",,"0.74","","(interacts)",,"N-C14:1-Cer(2H) ((interacts)) PG_aa_C34:0",,"","","false","(interacts)","N-C14:1-Cer(2H) ((interacts)) PG_aa_C34:0"
"199085","","0.592562907017154","0.63","","(interacts)",,"N-C14:1-Cer(2H) ((interacts)) PC_ae_C36:5",,"","","false","(interacts)","N-C14:1-Cer(2H) ((interacts)) PC_ae_C36:5"
"199086","","0.5959350705146","0.62","","(interacts)",,"N-C14:1-Cer(2H) ((interacts)) LPE_a_C18:2",,"","","false","(interacts)","N-C14:1-Cer(2H) ((interacts)) LPE_a_C18:2"
"199087","",,"0.6","","(interacts)",,"N-C14:1-Cer(2H) ((interacts)) PC_aa_C40:4",,"","","false","(interacts)","N-C14:1-Cer(2H) ((interacts)) PC_aa_C40:4"
"199088","",,"0.6","","(interacts)",,"N-C14:1-Cer(2H) ((interacts)) LPC_a_C18:2",,"","","false","(interacts)","N-C14:1-Cer(2H) ((interacts)) LPC_a_C18:2"
"199089","","0.542137036721","0.73","","(interacts)",,"N-C16:0-Cer(2H) ((interacts)) PG_aa_C36:4",,"","","false","(interacts)","N-C16:0-Cer(2H) ((interacts)) PG_aa_C36:4"
"199090","","0.448942810297","0.83","","(interacts)",,"N-C16:0-Cer(2H) ((interacts)) LPE_a_C20:4",,"","","false","(interacts)","N-C16:0-Cer(2H) ((interacts)) LPE_a_C20:4"
"199091","","0.0947612896562","0.83","","(interacts)",,"N-C16:0-Cer(2H) ((interacts)) LPE_a_C22:4",,"","","false","(interacts)","N-C16:0-Cer(2H) ((interacts)) LPE_a_C22:4"
"199092","","0.550844555099714","0.64","","(interacts)",,"N-C16:0-Cer(2H) ((interacts)) PG_aa_C36:3",,"","","false","(interacts)","N-C16:0-Cer(2H) ((interacts)) PG_aa_C36:3"
"199093","","0.7868576049806","0.99","","(interacts)",,"PE_ae_C40:4 ((interacts)) PE_ae_C40:3",,"","","false","(interacts)","PE_ae_C40:4 ((interacts)) PE_ae_C40:3"
"199094","","0.290913154681333","0.74","","(interacts)",,"PE_ae_C40:4 ((interacts)) LPE_a_C20:4",,"","","false","(interacts)","PE_ae_C40:4 ((interacts)) LPE_a_C20:4"
"199095","","0.5776804730296","0.69","","(interacts)",,"PE_ae_C40:4 ((interacts)) PE_aa_C38:2",,"","","false","(interacts)","PE_ae_C40:4 ((interacts)) PE_aa_C38:2"
"199096","","0.71718287467975","0.93","","(interacts)",,"PE_ae_C40:4 ((interacts)) PE_ae_C38:1",,"","","false","(interacts)","PE_ae_C40:4 ((interacts)) PE_ae_C38:1"
"199097","","0.588186929623333","0.96","","(interacts)",,"PE_ae_C40:4 ((interacts)) PE_ae_C40:2",,"","","false","(interacts)","PE_ae_C40:4 ((interacts)) PE_ae_C40:2"
"199098","","0.722323589854778","0.97","","(interacts)",,"PE_ae_C40:4 ((interacts)) PE_aa_C40:2",,"","","false","(interacts)","PE_ae_C40:4 ((interacts)) PE_aa_C40:2"
"199099","","0.624753959476937","0.82","","(interacts)",,"PE_ae_C40:4 ((interacts)) PE_ae_C38:2",,"","","false","(interacts)","PE_ae_C40:4 ((interacts)) PE_ae_C38:2"
"199100","","0.5353084929287","0.85","","(interacts)",,"PE_ae_C40:4 ((interacts)) PE_aa_C40:4",,"","","false","(interacts)","PE_ae_C40:4 ((interacts)) PE_aa_C40:4"
"199101","","0.63361544609075","0.86","","(interacts)",,"PE_ae_C40:4 ((interacts)) PE_ae_C38:3",,"","","false","(interacts)","PE_ae_C40:4 ((interacts)) PE_ae_C38:3"
"199102","","0.612219789996812","0.88","","(interacts)",,"PE_ae_C40:4 ((interacts)) PE_aa_C40:3",,"","","false","(interacts)","PE_ae_C40:4 ((interacts)) PE_aa_C40:3"
"199103","","0.474797859787842","0.64","","(interacts)",,"PE_ae_C40:4 ((interacts)) PE_aa_C34:0",,"","","false","(interacts)","PE_ae_C40:4 ((interacts)) PE_aa_C34:0"
"199104","",,"0.92","","(interacts)",,"LPC_a_C20:4 ((interacts)) LPC_a_C18:2",,"","","false","(interacts)","LPC_a_C20:4 ((interacts)) LPC_a_C18:2"
"199105","","0.777332848310457","0.98","","(interacts)",,"PE_ae_C40:5 ((interacts)) PE_ae_C38:4",,"","","false","(interacts)","PE_ae_C40:5 ((interacts)) PE_ae_C38:4"
"199106","","0.910930973291375","0.93","","(interacts)",,"PE_ae_C40:5 ((interacts)) PE_ae_C38:5",,"","","false","(interacts)","PE_ae_C40:5 ((interacts)) PE_ae_C38:5"
"199107","","0.783385857194725","0.9","","(interacts)",,"PE_ae_C40:5 ((interacts)) PE_aa_C38:1",,"","","false","(interacts)","PE_ae_C40:5 ((interacts)) PE_aa_C38:1"
"199108","","0.688262176832929","0.88","","(interacts)",,"PE_ae_C40:5 ((interacts)) PE_aa_C36:5",,"","","false","(interacts)","PE_ae_C40:5 ((interacts)) PE_aa_C36:5"
"199109","","0.768804321996844","0.87","","(interacts)",,"PE_ae_C40:5 ((interacts)) PE_aa_C40:6",,"","","false","(interacts)","PE_ae_C40:5 ((interacts)) PE_aa_C40:6"
"199110","","0.861494700259971","0.88","","(interacts)",,"PE_ae_C40:5 ((interacts)) PE_aa_C38:6",,"","","false","(interacts)","PE_ae_C40:5 ((interacts)) PE_aa_C38:6"
"199111","","0.577195763588","0.88","","(interacts)",,"PE_ae_C40:5 ((interacts)) PE_aa_C34:3",,"","","false","(interacts)","PE_ae_C40:5 ((interacts)) PE_aa_C34:3"
"199112","","0.609418713233727","0.85","","(interacts)",,"PE_ae_C40:5 ((interacts)) PE_ae_C38:2",,"","","false","(interacts)","PE_ae_C40:5 ((interacts)) PE_ae_C38:2"
"199113","","0.835503861308","0.89","","(interacts)",,"PE_ae_C40:5 ((interacts)) PE_aa_C38:0",,"","","false","(interacts)","PE_ae_C40:5 ((interacts)) PE_aa_C38:0"
"199114","","0.851530980212257","0.89","","(interacts)",,"PE_ae_C40:5 ((interacts)) PE_aa_C36:4",,"","","false","(interacts)","PE_ae_C40:5 ((interacts)) PE_aa_C36:4"
"199115","","0.888967123296556","0.92","","(interacts)",,"PE_ae_C40:5 ((interacts)) PE_aa_C40:5",,"","","false","(interacts)","PE_ae_C40:5 ((interacts)) PE_aa_C40:5"
"199116","","0.739779412746","0.93","","(interacts)",,"PE_ae_C40:5 ((interacts)) PE_aa_C38:7",,"","","false","(interacts)","PE_ae_C40:5 ((interacts)) PE_aa_C38:7"
"199117","","0.658204986330294","0.94","","(interacts)",,"PE_ae_C40:5 ((interacts)) PE_ae_C36:1",,"","","false","(interacts)","PE_ae_C40:5 ((interacts)) PE_ae_C36:1"
"199118","","0.642030072899923","0.91","","(interacts)",,"PE_ae_C40:5 ((interacts)) PE_ae_C34:1",,"","","false","(interacts)","PE_ae_C40:5 ((interacts)) PE_ae_C34:1"
"199119","","0.829638544150771","0.86","","(interacts)",,"PE_ae_C40:5 ((interacts)) PE_ae_C36:2",,"","","false","(interacts)","PE_ae_C40:5 ((interacts)) PE_ae_C36:2"
"199120","","0.819119655234486","0.89","","(interacts)",,"PE_ae_C40:5 ((interacts)) PE_aa_C40:7",,"","","false","(interacts)","PE_ae_C40:5 ((interacts)) PE_aa_C40:7"
"199121","","0.753949650024132","0.92","","(interacts)",,"PE_ae_C40:5 ((interacts)) PE_aa_C34:0",,"","","false","(interacts)","PE_ae_C40:5 ((interacts)) PE_aa_C34:0"
"199122","","0.725997633103182","0.89","","(interacts)",,"PE_ae_C40:5 ((interacts)) PE_ae_C36:4",,"","","false","(interacts)","PE_ae_C40:5 ((interacts)) PE_ae_C36:4"
"199123","","0.713920181138114","0.62","","(interacts)",,"PE_ae_C40:5 ((interacts)) PE_ae_C34:3",,"","","false","(interacts)","PE_ae_C40:5 ((interacts)) PE_ae_C34:3"
"199124","","0.800985290110175","0.7","","(interacts)",,"PE_ae_C40:5 ((interacts)) PE_aa_C38:2",,"","","false","(interacts)","PE_ae_C40:5 ((interacts)) PE_aa_C38:2"
"199125","","0.788507250377057","0.67","","(interacts)",,"PE_ae_C40:5 ((interacts)) PE_aa_C34:2",,"","","false","(interacts)","PE_ae_C40:5 ((interacts)) PE_aa_C34:2"
"199126","","0.59726447984575","0.62","","(interacts)",,"PE_ae_C40:5 ((interacts)) LPE_a_C20:4",,"","","false","(interacts)","PE_ae_C40:5 ((interacts)) LPE_a_C20:4"
"199127","","0.856832765997949","0.78","","(interacts)",,"PE_ae_C40:5 ((interacts)) PE_aa_C38:5",,"","","false","(interacts)","PE_ae_C40:5 ((interacts)) PE_aa_C38:5"
"199128","","0.877832462638625","0.72","","(interacts)",,"PE_ae_C40:5 ((interacts)) PE_ae_C38:6",,"","","false","(interacts)","PE_ae_C40:5 ((interacts)) PE_ae_C38:6"
"199129","","0.7820790989058","0.84","","(interacts)",,"PE_ae_C40:5 ((interacts)) PE_ae_C36:3",,"","","false","(interacts)","PE_ae_C40:5 ((interacts)) PE_ae_C36:3"
"199130","","0.808263945736526","0.84","","(interacts)",,"PE_ae_C40:5 ((interacts)) PE_ae_C34:2",,"","","false","(interacts)","PE_ae_C40:5 ((interacts)) PE_ae_C34:2"
"199131","","0.859870702028225","0.68","","(interacts)",,"PE_ae_C40:5 ((interacts)) PE_aa_C38:4",,"","","false","(interacts)","PE_ae_C40:5 ((interacts)) PE_aa_C38:4"
"199132","","0.837195379169316","0.68","","(interacts)",,"PE_ae_C40:5 ((interacts)) PE_aa_C38:3",,"","","false","(interacts)","PE_ae_C40:5 ((interacts)) PE_aa_C38:3"
"199133","","0.732618513517156","0.75","","(interacts)",,"PE_ae_C40:5 ((interacts)) PE_ae_C38:3",,"","","false","(interacts)","PE_ae_C40:5 ((interacts)) PE_ae_C38:3"
"199134","","0.806675648689257","0.75","","(interacts)",,"PE_ae_C40:5 ((interacts)) PE_aa_C36:3",,"","","false","(interacts)","PE_ae_C40:5 ((interacts)) PE_aa_C36:3"
"199135","","0.530466632545","0.89","","(interacts)",,"PC_aa_C32:1 ((interacts)) LPC_a_C16:0",,"","","false","(interacts)","PC_aa_C32:1 ((interacts)) LPC_a_C16:0"
"199136","","0.5688321739435","0.89","","(interacts)",,"PC_aa_C32:1 ((interacts)) LPC_a_C18:1",,"","","false","(interacts)","PC_aa_C32:1 ((interacts)) LPC_a_C18:1"
"199137","","0.463848496477","0.81","","(interacts)",,"PC_aa_C32:1 ((interacts)) LPC_a_C18:0",,"","","false","(interacts)","PC_aa_C32:1 ((interacts)) LPC_a_C18:0"
"199138","","0.910854935646","0.86","","(interacts)",,"PC_aa_C32:2 ((interacts)) LPC_a_C18:1",,"","","false","(interacts)","PC_aa_C32:2 ((interacts)) LPC_a_C18:1"
"199139","","0.830204604602439","0.82","","(interacts)",,"PC_aa_C32:2 ((interacts)) PC_aa_C32:1",,"","","false","(interacts)","PC_aa_C32:2 ((interacts)) PC_aa_C32:1"
"199140","","0.810830734895909","0.93","","(interacts)",,"PE_ae_C40:6 ((interacts)) PE_aa_C40:7",,"","","false","(interacts)","PE_ae_C40:6 ((interacts)) PE_aa_C40:7"
"199141","","0.772369308817774","0.93","","(interacts)",,"PE_ae_C40:6 ((interacts)) PE_aa_C40:6",,"","","false","(interacts)","PE_ae_C40:6 ((interacts)) PE_aa_C40:6"
"199142","","0.912550874658541","0.96","","(interacts)",,"PE_ae_C40:6 ((interacts)) PE_ae_C38:5",,"","","false","(interacts)","PE_ae_C40:6 ((interacts)) PE_ae_C38:5"
"199143","","0.611659051302565","0.91","","(interacts)",,"PE_ae_C40:6 ((interacts)) PE_ae_C36:1",,"","","false","(interacts)","PE_ae_C40:6 ((interacts)) PE_ae_C36:1"
"199144","","0.835341476561353","0.92","","(interacts)",,"PE_ae_C40:6 ((interacts)) PE_aa_C38:6",,"","","false","(interacts)","PE_ae_C40:6 ((interacts)) PE_aa_C38:6"
"199145","","0.758700955155811","0.91","","(interacts)",,"PE_ae_C40:6 ((interacts)) PE_aa_C38:1",,"","","false","(interacts)","PE_ae_C40:6 ((interacts)) PE_aa_C38:1"
"199146","","0.882136662801111","0.95","","(interacts)",,"PE_ae_C40:6 ((interacts)) PE_aa_C40:5",,"","","false","(interacts)","PE_ae_C40:6 ((interacts)) PE_aa_C40:5"
"199147","","0.822024405003","0.94","","(interacts)",,"PE_ae_C40:6 ((interacts)) PE_aa_C38:7",,"","","false","(interacts)","PE_ae_C40:6 ((interacts)) PE_aa_C38:7"
"199148","","0.910304603477333","0.98","","(interacts)",,"PE_ae_C40:6 ((interacts)) PE_ae_C40:5",,"","","false","(interacts)","PE_ae_C40:6 ((interacts)) PE_ae_C40:5"
"199149","","0.757427070509","0.98","","(interacts)",,"PE_ae_C40:6 ((interacts)) PE_ae_C38:4",,"","","false","(interacts)","PE_ae_C40:6 ((interacts)) PE_ae_C38:4"
"199150","","0.871859135727139","0.85","","(interacts)",,"PE_ae_C40:6 ((interacts)) PE_aa_C38:5",,"","","false","(interacts)","PE_ae_C40:6 ((interacts)) PE_aa_C38:5"
"199151","","0.926635408723622","0.8","","(interacts)",,"PE_ae_C40:6 ((interacts)) PE_ae_C38:6",,"","","false","(interacts)","PE_ae_C40:6 ((interacts)) PE_ae_C38:6"
"199152","","0.748497366028706","0.89","","(interacts)",,"PE_ae_C40:6 ((interacts)) PE_aa_C34:0",,"","","false","(interacts)","PE_ae_C40:6 ((interacts)) PE_aa_C34:0"
"199153","","0.786319054450343","0.84","","(interacts)",,"PE_ae_C40:6 ((interacts)) PE_ae_C36:3",,"","","false","(interacts)","PE_ae_C40:6 ((interacts)) PE_ae_C36:3"
"199154","","0.790092580434389","0.76","","(interacts)",,"PE_ae_C40:6 ((interacts)) PE_aa_C36:3",,"","","false","(interacts)","PE_ae_C40:6 ((interacts)) PE_aa_C36:3"
"199155","","0.775592701988543","0.72","","(interacts)",,"PE_ae_C40:6 ((interacts)) PE_aa_C34:2",,"","","false","(interacts)","PE_ae_C40:6 ((interacts)) PE_aa_C34:2"
"199156","","0.568760273808741","0.79","","(interacts)",,"PE_ae_C40:6 ((interacts)) PE_ae_C38:2",,"","","false","(interacts)","PE_ae_C40:6 ((interacts)) PE_ae_C38:2"
"199157","","0.884323940083757","0.76","","(interacts)",,"PE_ae_C40:6 ((interacts)) PE_aa_C38:4",,"","","false","(interacts)","PE_ae_C40:6 ((interacts)) PE_aa_C38:4"
"199158","","0.842146833737667","0.93","","(interacts)",,"PE_ae_C40:6 ((interacts)) PE_aa_C36:4",,"","","false","(interacts)","PE_ae_C40:6 ((interacts)) PE_aa_C36:4"
"199159","","0.717018219697147","0.89","","(interacts)",,"PE_ae_C40:6 ((interacts)) PE_ae_C36:4",,"","","false","(interacts)","PE_ae_C40:6 ((interacts)) PE_ae_C36:4"
"199160","","0.807838797569","0.94","","(interacts)",,"PE_ae_C40:6 ((interacts)) PE_aa_C38:0",,"","","false","(interacts)","PE_ae_C40:6 ((interacts)) PE_aa_C38:0"
"199161","","0.673254956890429","0.92","","(interacts)",,"PE_ae_C40:6 ((interacts)) PE_aa_C36:5",,"","","false","(interacts)","PE_ae_C40:6 ((interacts)) PE_aa_C36:5"
"199162","","0.600198679245462","0.89","","(interacts)",,"PE_ae_C40:6 ((interacts)) PE_ae_C34:1",,"","","false","(interacts)","PE_ae_C40:6 ((interacts)) PE_ae_C34:1"
"199163","","0.563628739615367","0.88","","(interacts)",,"PE_ae_C40:6 ((interacts)) PE_aa_C34:3",,"","","false","(interacts)","PE_ae_C40:6 ((interacts)) PE_aa_C34:3"
"199164","","0.827021186404382","0.88","","(interacts)",,"PE_ae_C40:6 ((interacts)) PE_ae_C36:2",,"","","false","(interacts)","PE_ae_C40:6 ((interacts)) PE_ae_C36:2"
"199165","","0.817989216496528","0.86","","(interacts)",,"PE_ae_C40:6 ((interacts)) PE_ae_C34:2",,"","","false","(interacts)","PE_ae_C40:6 ((interacts)) PE_ae_C34:2"
"199166","","0.700778042897622","0.65","","(interacts)",,"PE_ae_C40:6 ((interacts)) PE_ae_C34:3",,"","","false","(interacts)","PE_ae_C40:6 ((interacts)) PE_ae_C34:3"
"199167","","0.790455326840676","0.63","","(interacts)",,"PE_ae_C40:6 ((interacts)) PE_aa_C38:2",,"","","false","(interacts)","PE_ae_C40:6 ((interacts)) PE_aa_C38:2"
"199168","","0.728352773003269","0.69","","(interacts)",,"PE_ae_C40:6 ((interacts)) PE_ae_C38:3",,"","","false","(interacts)","PE_ae_C40:6 ((interacts)) PE_ae_C38:3"
"199169","","0.83302532798725","0.66","","(interacts)",,"PE_ae_C40:6 ((interacts)) PE_aa_C38:3",,"","","false","(interacts)","PE_ae_C40:6 ((interacts)) PE_aa_C38:3"
"199170","","0.842753444824943","0.64","","(interacts)",,"PE_ae_C40:6 ((interacts)) PE_aa_C34:1",,"","","false","(interacts)","PE_ae_C40:6 ((interacts)) PE_aa_C34:1"
"199171","","0.4740483537315","0.82","","(interacts)",,"PC_ae_C36:1 ((interacts)) PC_aa_C38:2",,"","","false","(interacts)","PC_ae_C36:1 ((interacts)) PC_aa_C38:2"
"199172","","0.633175333341","0.81","","(interacts)",,"PC_ae_C36:1 ((interacts)) PC_aa_C38:3",,"","","false","(interacts)","PC_ae_C36:1 ((interacts)) PC_aa_C38:3"
"199173","","0.684803545475","0.76","","(interacts)",,"PC_ae_C36:1 ((interacts)) LPC_a_C16:0",,"","","false","(interacts)","PC_ae_C36:1 ((interacts)) LPC_a_C16:0"
"199174","","0.545699795087","0.82","","(interacts)",,"PC_ae_C36:1 ((interacts)) PC_aa_C36:3",,"","","false","(interacts)","PC_ae_C36:1 ((interacts)) PC_aa_C36:3"
"199175","","0.457280824581667","0.61","","(interacts)",,"PC_ae_C36:1 ((interacts)) PC_aa_C36:4",,"","","false","(interacts)","PC_ae_C36:1 ((interacts)) PC_aa_C36:4"
